Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total,Ano,Cidade,Regiao
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
LESÃO CORPORAL DOLOSA,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Murutinga do Sul,Araçatuba
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Murutinga do Sul,Araçatuba
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
FURTO - OUTROS,2.0,3.0,1.0,...,...,...,...,...,...,...,...,...,6.0,2020,Murutinga do Sul,Araçatuba
FURTO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Murutinga do Sul,Araçatuba
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
LESÃO CORPORAL DOLOSA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
FURTO - OUTROS,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Nova Castilho,Araçatuba
FURTO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Castilho,Araçatuba
HOMICÍDIO DOLOSO (2),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nova Independência,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Nova Independência,Araçatuba
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nova Independência,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Nova Independência,Araçatuba
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
LESÃO CORPORAL DOLOSA,2.0,2.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Nova Independência,Araçatuba
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nova Independência,Araçatuba
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
FURTO - OUTROS,4.0,3.0,5.0,...,...,...,...,...,...,...,...,...,12.0,2020,Nova Independência,Araçatuba
FURTO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Independência,Araçatuba
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
LESÃO CORPORAL DOLOSA,0.0,3.0,3.0,...,...,...,...,...,...,...,...,...,6.0,2020,Nova Luzitânia,Araçatuba
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
TOTAL DE ESTUPRO (4),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nova Luzitânia,Araçatuba
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
ESTUPRO DE VULNERÁVEL,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nova Luzitânia,Araçatuba
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
FURTO - OUTROS,0.0,2.0,2.0,...,...,...,...,...,...,...,...,...,4.0,2020,Nova Luzitânia,Araçatuba
FURTO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nova Luzitânia,Araçatuba
HOMICÍDIO DOLOSO (2),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Penápolis,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Penápolis,Araçatuba
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Penápolis,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Penápolis,Araçatuba
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Penápolis,Araçatuba
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Penápolis,Araçatuba
TENTATIVA DE HOMICÍDIO,3.0,0.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Penápolis,Araçatuba
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Penápolis,Araçatuba
LESÃO CORPORAL DOLOSA,19.0,27.0,19.0,...,...,...,...,...,...,...,...,...,65.0,2020,Penápolis,Araçatuba
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25.0,17.0,26.0,...,...,...,...,...,...,...,...,...,68.0,2020,Penápolis,Araçatuba
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,2.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Penápolis,Araçatuba
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Penápolis,Araçatuba
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Penápolis,Araçatuba
TOTAL DE ESTUPRO (4),2.0,0.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Penápolis,Araçatuba
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Penápolis,Araçatuba
ESTUPRO DE VULNERÁVEL,2.0,0.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Penápolis,Araçatuba
TOTAL DE ROUBO - OUTROS (1),7.0,5.0,6.0,...,...,...,...,...,...,...,...,...,18.0,2020,Penápolis,Araçatuba
ROUBO - OUTROS,6.0,5.0,6.0,...,...,...,...,...,...,...,...,...,17.0,2020,Penápolis,Araçatuba
ROUBO DE VEÍCULO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Penápolis,Araçatuba
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Penápolis,Araçatuba
ROUBO DE CARGA,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Penápolis,Araçatuba
FURTO - OUTROS,45.0,45.0,30.0,...,...,...,...,...,...,...,...,...,120.0,2020,Penápolis,Araçatuba
FURTO DE VEÍCULO,2.0,1.0,3.0,...,...,...,...,...,...,...,...,...,6.0,2020,Penápolis,Araçatuba
HOMICÍDIO DOLOSO (2),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pereira Barreto,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pereira Barreto,Araçatuba
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Pereira Barreto,Araçatuba
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
TENTATIVA DE HOMICÍDIO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pereira Barreto,Araçatuba
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
LESÃO CORPORAL DOLOSA,8.0,5.0,9.0,...,...,...,...,...,...,...,...,...,22.0,2020,Pereira Barreto,Araçatuba
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5.0,5.0,8.0,...,...,...,...,...,...,...,...,...,18.0,2020,Pereira Barreto,Araçatuba
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
TOTAL DE ESTUPRO (4),2.0,1.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Pereira Barreto,Araçatuba
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
ESTUPRO DE VULNERÁVEL,2.0,1.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Pereira Barreto,Araçatuba
TOTAL DE ROUBO - OUTROS (1),1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Pereira Barreto,Araçatuba
ROUBO - OUTROS,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Pereira Barreto,Araçatuba
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pereira Barreto,Araçatuba
FURTO - OUTROS,20.0,8.0,6.0,...,...,...,...,...,...,...,...,...,34.0,2020,Pereira Barreto,Araçatuba
FURTO DE VEÍCULO,2.0,2.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Pereira Barreto,Araçatuba
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
LESÃO CORPORAL DOLOSA,1.0,4.0,1.0,...,...,...,...,...,...,...,...,...,6.0,2020,Piacatu,Araçatuba
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
TOTAL DE ESTUPRO (4),0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Piacatu,Araçatuba
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
ESTUPRO DE VULNERÁVEL,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Piacatu,Araçatuba
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piacatu,Araçatuba
FURTO - OUTROS,2.0,5.0,1.0,...,...,...,...,...,...,...,...,...,8.0,2020,Piacatu,Araçatuba
FURTO DE VEÍCULO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Piacatu,Araçatuba
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
LESÃO CORPORAL DOLOSA,2.0,1.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Rubiácea,Araçatuba
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
FURTO - OUTROS,2.0,1.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Rubiácea,Araçatuba
FURTO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rubiácea,Araçatuba
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio do Aracanguá,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio do Aracanguá,Araçatuba
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio do Aracanguá,Araçatuba
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio do Aracanguá,Araçatuba
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Santo Antônio do Aracanguá,Araçatuba
